Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781137089,50,,Aggregated,0.000000,0.000000,9700,9800,10000,10000,10000,11000,11000,11000,11000,11000,11000,13,0,9700.0,9789.346573769233,9351.888084,10550.914625,783.0
1781137090,50,,Aggregated,0.000000,0.000000,9700,9800,10000,10000,10000,11000,11000,11000,11000,11000,11000,13,0,9700.0,9789.346573769233,9351.888084,10550.914625,783.0
1781137092,50,,Aggregated,0.000000,0.000000,9700,9800,10000,10000,10000,11000,11000,11000,11000,11000,11000,13,0,9700.0,9789.346573769233,9351.888084,10550.914625,783.0
1781137093,50,,Aggregated,0.000000,0.000000,9700,9800,10000,10000,10000,11000,11000,11000,11000,11000,11000,13,0,9700.0,9789.346573769233,9351.888084,10550.914625,783.0
1781137094,50,,Aggregated,1.300000,0.000000,9700,10000,10000,10000,11000,16000,16000,16000,16000,16000,16000,14,0,9700.0,10226.634836357145,9351.888084,15911.38225,783.0
1781137095,50,,Aggregated,1.300000,0.000000,9800,10000,11000,16000,17000,17000,17000,17000,17000,17000,17000,17,0,9800.0,11379.152987764708,9351.888084,17041.111875000002,783.0
1781137096,50,,Aggregated,1.300000,0.000000,11000,15000,16000,17000,17000,17000,17000,17000,17000,17000,17000,25,0,11000.0,12892.406970000004,9351.888084,17435.589667,783.0
1781137097,50,,Aggregated,1.400000,0.000000,15000,15000,16000,16000,17000,17000,17000,17000,17000,17000,17000,26,0,11000.0,13029.39045511539,9351.888084,17435.589667,783.0
1781137098,50,,Aggregated,1.700000,0.000000,15000,15000,16000,17000,17000,17000,19000,19000,19000,19000,19000,27,0,15000.0,13234.834510814819,9351.888084,18576.379959,783.0
1781137099,50,,Aggregated,1.700000,0.000000,15000,15000,16000,17000,17000,17000,19000,19000,19000,19000,19000,27,0,15000.0,13234.834510814819,9351.888084,18576.379959,783.0
1781137100,50,,Aggregated,1.700000,0.000000,15000,15000,16000,17000,17000,17000,19000,19000,19000,19000,19000,27,0,15000.0,13234.834510814819,9351.888084,18576.379959,783.0
1781137101,50,,Aggregated,1.700000,0.000000,15000,15000,16000,17000,17000,17000,19000,19000,19000,19000,19000,27,0,15000.0,13234.834510814819,9351.888084,18576.379959,783.0
1781137102,50,,Aggregated,1.400000,0.000000,15000,17000,17000,19000,22000,22000,22000,22000,22000,22000,22000,33,0,15000.0,14812.266286606064,9351.888084,22348.737333,783.0
1781137103,50,,Aggregated,1.400000,0.000000,16000,17000,22000,22000,23000,23000,24000,24000,24000,24000,24000,39,0,16000.0,16102.487437000003,9351.888084,23812.637292000003,783.0
1781137104,50,,Aggregated,1.400000,0.000000,16000,19000,22000,22000,23000,24000,25000,25000,25000,25000,25000,40,0,16000.0,16318.824267725004,9351.888084,24755.960666,783.0
1781137105,50,,Aggregated,2.000000,0.000000,17000,22000,22000,23000,24000,24000,25000,25000,25000,25000,25000,43,0,17000.0,16854.408407000003,9351.888084,24755.960666,783.0
1781137106,50,,Aggregated,2.000000,0.000000,17000,22000,22000,23000,24000,24000,25000,25000,25000,25000,25000,43,0,17000.0,16854.408407000003,9351.888084,24755.960666,783.0
1781137107,50,,Aggregated,2.000000,0.000000,17000,22000,22000,23000,24000,24000,25000,25000,25000,25000,25000,43,0,17000.0,16854.408407000003,9351.888084,24755.960666,783.0
1781137108,50,,Aggregated,2.000000,0.000000,17000,22000,22000,23000,24000,24000,25000,25000,25000,25000,25000,43,0,17000.0,16854.408407000003,9351.888084,24755.960666,783.0
1781137109,50,,Aggregated,2.000000,0.000000,17000,22000,22000,23000,24000,24000,25000,25000,25000,25000,25000,43,0,17000.0,16854.408407000003,9351.888084,24755.960666,783.0
1781137110,50,,Aggregated,2.000000,0.000000,17000,22000,22000,23000,24000,24000,25000,25000,25000,25000,25000,43,0,17000.0,16854.408407000003,9351.888084,24755.960666,783.0
1781137111,50,,Aggregated,1.600000,0.000000,17000,22000,23000,24000,29000,30000,30000,30000,30000,30000,30000,50,0,17000.0,18645.069484180003,9351.888084,30081.249833,783.0
1781137112,50,,Aggregated,1.600000,0.000000,17000,22000,23000,24000,29000,30000,30000,30000,30000,30000,30000,50,0,17000.0,18645.069484180003,9351.888084,30081.249833,783.0
1781137113,50,,Aggregated,1.600000,0.000000,17000,22000,23000,24000,29000,30000,30000,30000,30000,30000,30000,50,0,17000.0,18645.069484180003,9351.888084,30081.249833,783.0
